18:06:44.739 | INFO  | Project_Main.FormMain | [0] Form1_Load | Database Init |
18:06:44.779 | INFO  | Project_Main.FormMain | [0] Form1_Load | Object Init |
18:06:44.794 | INFO  | Cores.Core_Object | [0] StepModuleCore_Action_Complted | ManualMode_Matrix | CurrentState_Stopped |
18:06:44.810 | INFO  | PackML.ClsPackML | [0] Progress| IsCurrentStateChanged : False | 035.0000ms |
18:06:44.933 | INFO  | Project_Main.FormMain | [0] Form1_Load | Forms Init |
18:06:45.142 | INFO  | Cores.Core_Object | [0] Run | FASTECH : Board ID 0 : TYPE= 11, Version= Ezi-MOTIONLINK2 Plus-E (V06.03.031.13) | IP : 192.168.0.105 | IsConnectFasMotion : True |
18:06:45.158 | INFO  | Cores.Core_Object | [0] Run | FASTECH : Board ID 1 : TYPE= 156, Version= Ezi-IO Ethernet (V06.01.010.10) | IP : 192.168.0.106 | IsConnectFasMotion : True |
18:06:45.174 | INFO  | Cores.Core_Object | [0] Run | FASTECH : Board ID 2 : TYPE= 156, Version= Ezi-IO Ethernet (V06.01.010.10) | IP : 192.168.0.107 | IsConnectFasMotion : True |
18:06:45.190 | INFO  | Cores.Core_Object | [0] Run | FASTECH : Board ID 3 : TYPE= 156, Version= Ezi-IO Ethernet (V06.01.010.10) | IP : 192.168.0.108 | IsConnectFasMotion : True |
18:06:45.206 | INFO  | Cores.Core_Object | [0] Run | FASTECH : Board ID 4 : TYPE= 156, Version= Ezi-IO Ethernet (V06.01.010.10) | IP : 192.168.0.109 | IsConnectFasMotion : True |
18:06:45.238 | WARN  | Cores.Core_StepModule | [0] X_Axis_Override | Axis Speed : 0 |
18:06:45.255 | WARN  | Cores.Core_StepModule | [1] X_Axis_Override | Axis Speed : 0 |
18:06:45.930 | INFO  | Project_Main.FormMain | [0] Form1_Load | Display Init |
18:06:45.945 | INFO  | Project_Main.FormMain | [0] radioButton5_CheckedChanged | Event(RB)  |
18:06:45.961 | INFO  | Project_Main.FormMain | [0] Form1_Load | List Button Init |
18:06:45.961 | INFO  | Project_Main.FormMain | [0] Form1_Load | GUI Init |
18:06:45.977 | INFO  | Project_Main.FormMain | [0] Form1_Load | Timer Worker |
18:06:45.992 | INFO  | Project_Main.FormMain | [0] Form1_Load | Default Location |
18:06:46.008 | WARN  | Cores.Core_StepModule | [0] X_Axis_Override | Axis Speed : 100 |
18:06:46.039 | WARN  | Cores.Core_Object | [0] Run | ManualMode_Matrix | CurrentState_Stopped | 817.2034ms |
18:06:46.077 | INFO  | Project_Main.FormMain | [0] Form1_Load | Load Complted |
18:06:46.198 | INFO  | Project_Main.FormMain | [0] Form1_Load | Console Init |
18:06:46.514 | DEBUG | Project_Main.FormMain | [0] Work_DateTime | 259 Robot State					      3 |
18:06:46.593 | WARN  | Project_Main.FormMain | [0]                              Work_DateTime | 2451.9463ms |
18:06:51.794 | INFO  | Project_Main.FormMain | [0] radioButton5_CheckedChanged | Event(RB) Auto |
18:06:52.670 | WARN  | PackML.ClsPackML | [0] Progress| Normal | 7811.2148ms |
18:06:52.732 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [001] |
18:06:53.030 | INFO  | Project_Main.FormMain | [0]                                  SoundWave | 2 |
18:06:53.787 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [002] |
18:06:53.787 | WARN  | PackML.ClsPackML | [0] Progress| Normal | 1044.2034ms |
18:06:53.818 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [003] |
18:06:54.344 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [004] |
18:06:54.357 | WARN  | PackML.ClsPackML | [0] Progress| Normal | 530.0219ms |
18:06:54.377 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [005] |
18:06:54.392 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [006] |
18:06:54.408 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [007] |
18:06:54.427 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [008] |
18:06:54.427 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [009] |
18:06:54.967 | DEBUG | Cores.Core_StepModule | [0] Idle_Action | FLAG : [010] |
18:06:54.981 | WARN  | PackML.ClsPackML | [0] Progress| Normal | 534.4602ms |
18:06:59.580 | INFO  | Project_Main.FormMain | [0]  | 
[Address : 000 | Value :99         | Desc : ControlBox Digital Input(1~16)     ], 
[Address : 414 | Value :-3.4       | Desc : Task Angular Velocity RY           ], 
[Address : 415 | Value :-0.1       | Desc : Task Angular Velocity RZ           ], 
[Address : 420 | Value :0          | Desc : Tool Offset Length X               ], 
[Address : 421 | Value :0          | Desc : Tool Offset Length Y               ], 
[Address : 422 | Value :0          | Desc : Tool Offset Length Z               ], 
[Address : 423 | Value :0          | Desc : Tool Offset Degree A               ], 
[Address : 424 | Value :0          | Desc : Tool Offset Degree B               ], 
[Address : 425 | Value :0          | Desc : Tool Offset Degree C               ], 
[Address : 430 | Value :-0.1       | Desc : Task External Force X              ], 
[Address : 431 | Value :-9         | Desc : Task External Force Y              ], 
[Address : 432 | Value :4          | Desc : Task External Force Z              ], 
[Address : 433 | Value :1          | Desc : Task External Moment X             ], 
[Address : 434 | Value :0          | Desc : Task External Moment Y             ], 
[Address : 435 | Value :0          | Desc : Task External Moment Z             ], 
[Address : 128 | Value :-32682     | Desc : Manual, Auto, Recipe, Sync Command ], 
[Address : 129 | Value :0          | Desc : Manual Pos Move Command            ], 
[Address : 130 | Value :3300       | Desc : Tool Weight                        ], 
[Address : 131 | Value :0          | Desc : Cobot Stop                         ], 
[Address : 132 | Value :0          | Desc : X-Axis Position                    ], 
[Address : 139 | Value :10         | Desc : Shaking Count                      ], 
[Address : 140 | Value :10         | Desc : Oxzen Time                         ], 
[Address : 141 | Value :10         | Desc : Drain Count                        ], 
[Address : 142 | Value :10         | Desc : Basket shake Count                 ], 
[Address : 143 | Value :100        | Desc : Cobot Speed                        ], 
[Address : 144 | Value :0          | Desc : Manual, Auto, Recipe, Sync Complted], 
[Address : 145 | Value :0          | Desc : Manual Pos Move Complted           ], 
[Address : 146 | Value :0          | Desc : Tool Weight Status                 ], 
[Address : 147 | Value :0          | Desc : Chiken Input Start Status          ], 
[Address : 153 | Value :0          | Desc : Manual Step Number                 ], 
[Address : 154 | Value :0          | Desc : Auto Step Number                   ], 
 |
18:08:08.704 | INFO  | Project_Main.FormMain | [0]  | AutoStepNumber		 : 000 / PC : 12 |
18:08:08.720 | INFO  | Project_Main.FormMain | [0]  | 
[Address : 000 | Value :-28573     | Desc : ControlBox Digital Input(1~16)     ], 
[Address : 001 | Value :25791      | Desc : ControlBox Digital Output(1~16)    ], 
[Address : 021 | Value :1          | Desc : Tool Digital Input(1~6)            ], 
[Address : 022 | Value :0          | Desc : Tool Digital Output(1~6)           ], 
[Address : 259 | Value :16         | Desc : Robot State                        ], 
[Address : 260 | Value :1          | Desc : Servo On Robot                     ], 
[Address : 261 | Value :0          | Desc : Emergency Stopped                  ], 
[Address : 262 | Value :0          | Desc : Safety Stopped                     ], 
[Address : 263 | Value :0          | Desc : Direct Teach Button Pressed        ], 
[Address : 264 | Value :0          | Desc : Power Button Pressed               ], 
[Address : 270 | Value :63         | Desc : Joint Position 1                   ], 
[Address : 271 | Value :74.4       | Desc : Joint Position 2                   ], 
[Address : 272 | Value :68.1       | Desc : Joint Position 3                   ], 
[Address : 273 | Value :-33.6      | Desc : Joint Position 4                   ], 
[Address : 274 | Value :-55.1      | Desc : Joint Position 5                   ], 
[Address : 275 | Value :20.7       | Desc : Joint Position 6                   ], 
[Address : 280 | Value :8.5        | Desc : Joint Velocity 1                   ], 
[Address : 281 | Value :23         | Desc : Joint Velocity 2                   ], 
[Address : 282 | Value :-48        | Desc : Joint Velocity 3                   ], 
[Address : 283 | Value :3.5        | Desc : Joint Velocity 4                   ], 
[Address : 284 | Value :14.9       | Desc : Joint Velocity 5                   ], 
[Address : 285 | Value :9.8        | Desc : Joint Velocity 6                   ], 
[Address : 290 | Value :-1.612     | Desc : Joint Motor Current 1              ], 
[Address : 291 | Value :2.132      | Desc : Joint Motor Current 2              ], 
[Address : 292 | Value :0          | Desc : Joint Motor Current 3              ], 
[Address : 293 | Value :0.361      | Desc : Joint Motor Current 4              ], 
[Address : 294 | Value :-1.114     | Desc : Joint Motor Current 5              ], 
[Address : 295 | Value :0.784      | Desc : Joint Motor Current 6              ], 
[Address : 300 | Value :40         | Desc : Joint Motor Temperature 1          ], 
[Address : 301 | Value :41         | Desc : Joint Motor Temperature 2          ], 
[Address : 302 | Value :43         | Desc : Joint Motor Temperature 3          ], 
[Address : 303 | Value :42         | Desc : Joint Motor Temperature 4          ], 
[Address : 304 | Value :41         | Desc : Joint Motor Temperature 5          ], 
[Address : 305 | Value :43         | Desc : Joint Motor Temperature 6          ], 
[Address : 310 | Value :-20        | Desc : Joint Torque 1                     ], 
[Address : 311 | Value :0          | Desc : Joint Torque 2                     ], 
[Address : 312 | Value :25         | Desc : Joint Torque 3                     ], 
[Address : 313 | Value :-3         | Desc : Joint Torque 4                     ], 
[Address : 314 | Value :-1         | Desc : Joint Torque 5                     ], 
[Address : 315 | Value :-1         | Desc : Joint Torque 6                     ], 
[Address : 400 | Value :280        | Desc : Task Position X                    ], 
[Address : 401 | Value :673.8      | Desc : Task Position Y                    ], 
[Address : 402 | Value :-30.9      | Desc : Task Position Z                    ], 
[Address : 403 | Value :90         | Desc : Task Orientation A                 ], 
[Address : 404 | Value :92.2       | Desc : Task Orientation B                 ], 
[Address : 405 | Value :1          | Desc : Task Orientation C                 ], 
[Address : 410 | Value :-4.6       | Desc : Task Velocity X                    ], 
[Address : 411 | Value :194.8      | Desc : Task Velocity Y                    ], 
[Address : 412 | Value :-41.1      | Desc : Task Velocity Z                    ], 
[Address : 413 | Value :-0.5       | Desc : Task Angular Velocity RX           ], 
[Address : 414 | Value :-9.2       | Desc : Task Angular Velocity RY           ], 
[Address : 415 | Value :0.2        | Desc : Task Angular Velocity RZ           ], 
[Address : 420 | Value :0          | Desc : Tool Offset Length X               ], 
[Address : 421 | Value :0          | Desc : Tool Offset Length Y               ], 
[Address : 422 | Value :0          | Desc : Tool Offset Length Z               ], 
[Address : 423 | Value :0          | Desc : Tool Offset Degree A               ], 
[Address : 424 | Value :0          | Desc : Tool Offset Degree B               ], 
[Address : 425 | Value :0          | Desc : Tool Offset Degree C               ], 
[Address : 430 | Value :1.5        | Desc : Task External Force X              ], 
[Address : 431 | Value :36         | Desc : Task External Force Y              ], 
[Address : 432 | Value :-15        | Desc : Task External Force Z              ], 
[Address : 433 | Value :1          | Desc : Task External Moment X             ], 
[Address : 434 | Value :1          | Desc : Task External Moment Y             ], 
[Address : 435 | Value :1          | Desc : Task External Moment Z             ], 
[Address : 128 | Value :-32682     | Desc : Manual, Auto, Recipe, Sync Command ], 
[Address : 129 | Value :0          | Desc : Manual Pos Move Command            ], 
[Address : 130 | Value :3300       | Desc : Tool Weight                        ], 
[Address : 131 | Value :0          | Desc : Cobot Stop                         ], 
[Address : 132 | Value :0          | Desc : X-Axis Position                    ], 
[Address : 139 | Value :10         | Desc : Shaking Count                      ], 
[Address : 140 | Value :10         | Desc : Oxzen Time                         ], 
[Address : 141 | Value :10         | Desc : Drain Count                        ], 
[Address : 142 | Value :10         | Desc : Basket shake Count                 ], 
[Address : 143 | Value :100        | Desc : Cobot Speed                        ], 
[Address : 144 | Value :0          | Desc : Manual, Auto, Recipe, Sync Complted], 
[Address : 145 | Value :0          | Desc : Manual Pos Move Complted           ], 
[Address : 146 | Value :0          | Desc : Tool Weight Status                 ], 
[Address : 147 | Value :0          | Desc : Chiken Input Start Status          ], 
[Address : 153 | Value :0          | Desc : Manual Step Number                 ], 
[Address : 154 | Value :0          | Desc : Auto Step Number                   ], 
 |
18:08:09.215 | INFO  | Project_Main.FormMain | [0]  | AutoStepNumber		 : 000 / PC : 12 |
18:08:09.231 | INFO  | Project_Main.FormMain | [0]  | 
[Address : 000 | Value :-28573     | Desc : ControlBox Digital Input(1~16)     ], 
[Address : 001 | Value :25791      | Desc : ControlBox Digital Output(1~16)    ], 
[Address : 021 | Value :1          | Desc : Tool Digital Input(1~6)            ], 
[Address : 022 | Value :0          | Desc : Tool Digital Output(1~6)           ], 
[Address : 259 | Value :16         | Desc : Robot State                        ], 
[Address : 260 | Value :1          | Desc : Servo On Robot                     ], 
[Address : 261 | Value :0          | Desc : Emergency Stopped                  ], 
[Address : 262 | Value :0          | Desc : Safety Stopped                     ], 
[Address : 263 | Value :0          | Desc : Direct Teach Button Pressed        ], 
[Address : 264 | Value :0          | Desc : Power Button Pressed               ], 
[Address : 270 | Value :64.8       | Desc : Joint Position 1                   ], 
[Address : 271 | Value :80.4       | Desc : Joint Position 2                   ], 
[Address : 272 | Value :55.5       | Desc : Joint Position 3                   ], 
[Address : 273 | Value :-33.2      | Desc : Joint Position 4                   ], 
[Address : 274 | Value :-51        | Desc : Joint Position 5                   ], 
[Address : 275 | Value :23.4       | Desc : Joint Position 6                   ], 
[Address : 280 | Value :0          | Desc : Joint Velocity 1                   ], 
[Address : 281 | Value :0          | Desc : Joint Velocity 2                   ], 
[Address : 282 | Value :0          | Desc : Joint Velocity 3                   ], 
[Address : 283 | Value :0          | Desc : Joint Velocity 4                   ], 
[Address : 284 | Value :0          | Desc : Joint Velocity 5                   ], 
[Address : 285 | Value :0          | Desc : Joint Velocity 6                   ], 
[Address : 290 | Value :-1.505     | Desc : Joint Motor Current 1              ], 
[Address : 291 | Value :1.684      | Desc : Joint Motor Current 2              ], 
[Address : 292 | Value :-2.347     | Desc : Joint Motor Current 3              ], 
[Address : 293 | Value :-0.9260001 | Desc : Joint Motor Current 4              ], 
[Address : 294 | Value :-0.502     | Desc : Joint Motor Current 5              ], 
[Address : 295 | Value :0.4        | Desc : Joint Motor Current 6              ], 
[Address : 300 | Value :41         | Desc : Joint Motor Temperature 1          ], 
[Address : 301 | Value :41         | Desc : Joint Motor Temperature 2          ], 
[Address : 302 | Value :43         | Desc : Joint Motor Temperature 3          ], 
[Address : 303 | Value :42         | Desc : Joint Motor Temperature 4          ], 
[Address : 304 | Value :41         | Desc : Joint Motor Temperature 5          ], 
[Address : 305 | Value :43         | Desc : Joint Motor Temperature 6          ], 
[Address : 310 | Value :-4         | Desc : Joint Torque 1                     ], 
[Address : 311 | Value :3          | Desc : Joint Torque 2                     ], 
[Address : 312 | Value :11         | Desc : Joint Torque 3                     ], 
[Address : 313 | Value :0          | Desc : Joint Torque 4                     ], 
[Address : 314 | Value :0          | Desc : Joint Torque 5                     ], 
[Address : 315 | Value :0          | Desc : Joint Torque 6                     ], 
[Address : 400 | Value :280        | Desc : Task Position X                    ], 
[Address : 401 | Value :720.1      | Desc : Task Position Y                    ], 
[Address : 402 | Value :-40        | Desc : Task Position Z                    ], 
[Address : 403 | Value :90         | Desc : Task Orientation A                 ], 
[Address : 404 | Value :90         | Desc : Task Orientation B                 ], 
[Address : 405 | Value :1          | Desc : Task Orientation C                 ], 
[Address : 410 | Value :0          | Desc : Task Velocity X                    ], 
[Address : 411 | Value :0          | Desc : Task Velocity Y                    ], 
[Address : 412 | Value :0          | Desc : Task Velocity Z                    ], 
[Address : 413 | Value :0          | Desc : Task Angular Velocity RX           ], 
[Address : 414 | Value :0          | Desc : Task Angular Velocity RY           ], 
[Address : 415 | Value :0          | Desc : Task Angular Velocity RZ           ], 
[Address : 420 | Value :0          | Desc : Tool Offset Length X               ], 
[Address : 421 | Value :0          | Desc : Tool Offset Length Y               ], 
[Address : 422 | Value :0          | Desc : Tool Offset Length Z               ], 
[Address : 423 | Value :0          | Desc : Tool Offset Degree A               ], 
[Address : 424 | Value :0          | Desc : Tool Offset Degree B               ], 
[Address : 425 | Value :0          | Desc : Tool Offset Degree C               ], 
[Address : 430 | Value :0.1        | Desc : Task External Force X              ], 
[Address : 431 | Value :2          | Desc : Task External Force Y              ], 
[Address : 432 | Value :-1         | Desc : Task External Force Z              ], 
[Address : 433 | Value :0          | Desc : Task External Moment X             ], 
[Address : 434 | Value :0          | Desc : Task External Moment Y             ], 
[Address : 435 | Value :0          | Desc : Task External Moment Z             ], 
[Address : 128 | Value :-32682     | Desc : Manual, Auto, Recipe, Sync Command ], 
[Address : 129 | Value :0          | Desc : Manual Pos Move Command            ], 
[Address : 130 | Value :3300       | Desc : Tool Weight                        ], 
[Address : 131 | Value :0          | Desc : Cobot Stop                         ], 
[Address : 132 | Value :0          | Desc : X-Axis Position                    ], 
[Address : 139 | Value :10         | Desc : Shaking Count                      ], 
[Address : 140 | Value :10         | Desc : Oxzen Time                         ], 
[Address : 141 | Value :10         | Desc : Drain Count                        ], 
[Address : 142 | Value :10         | Desc : Basket shake Count                 ], 
[Address : 143 | Value :100        | Desc : Cobot Speed                        ], 
[Address : 144 | Value :0          | Desc : Manual, Auto, Recipe, Sync Complted], 
[Address : 145 | Value :0          | Desc : Manual Pos Move Complted           ], 
[Address : 146 | Value :0          | Desc : Tool Weight Status                 ], 
[Address : 147 | Value :0          | Desc : Chiken Input Start Status          ], 
[Address : 153 | Value :0          | Desc : Manual Step Number                 ], 
[Address : 154 | Value :0          | Desc : Auto Step Number                   ], 
 |
18:08:09.717 | INFO  | Project_Main.FormMain | [0]  | AutoStepNumber		 : 012 / PC : 12 |
